raterID;attractiveness;targetID;sex;ethnicity;zAge;zHeight;zBMI;sqzAge;sqzHeight;sqzBMI;zWCptsPB;zAttractiveness;zMouthCurv;zfWHR;meanAthlAttr
R152;3;F51;female;Cauc;-0.23;0.61;-0.7;0.05;0.37;0.49;-0.76;-0.1781;0.23;2.15;-0.5491
R153;2;F51;female;Cauc;-0.23;0.61;-0.7;0.05;0.37;0.49;-0.76;-0.863;0.23;2.15;-0.5491
R155;2;F51;female;Cauc;-0.23;0.61;-0.7;0.05;0.37;0.49;-0.76;-0.863;0.23;2.15;-0.5491
R156;2;F51;female;Cauc;-0.23;0.61;-0.7;0.05;0.37;0.49;-0.76;-0.863;0.23;2.15;-0.5491
R158;3;F51;female;Cauc;-0.23;0.61;-0.7;0.05;0.37;0.49;-0.76;-0.1781;0.23;2.15;-0.5491
R159;3;F51;female;Cauc;-0.23;0.61;-0.7;0.05;0.37;0.49;-0.76;-0.1781;0.23;2.15;-0.5491
R165;2;F51;female;Cauc;-0.23;0.61;-0.7;0.05;0.37;0.49;-0.76;-0.863;0.23;2.15;-0.5491
R169;1;F51;female;Cauc;-0.23;0.61;-0.7;0.05;0.37;0.49;-0.76;-1.5479;0.23;2.15;-0.5491
R170;4;F51;female;Cauc;-0.23;0.61;-0.7;0.05;0.37;0.49;-0.76;0.5068;0.23;2.15;-0.5491
R171;1;F51;female;Cauc;-0.23;0.61;-0.7;0.05;0.37;0.49;-0.76;-1.5479;0.23;2.15;-0.5491
R172;4;F51;female;Cauc;-0.23;0.61;-0.7;0.05;0.37;0.49;-0.76;0.5068;0.23;2.15;-0.5491
R173;2;F51;female;Cauc;-0.23;0.61;-0.7;0.05;0.37;0.49;-0.76;-0.863;0.23;2.15;-0.5491
R123;3;F52;female;Cauc;0.37;0.05;-0.42;0.14;0;0.17;-0.63;-0.1781;1.18;2.84;-0.2066
R124;4;F52;female;Cauc;0.37;0.05;-0.42;0.14;0;0.17;-0.63;0.5068;1.18;2.84;-0.2066
R125;3;F52;female;Cauc;0.37;0.05;-0.42;0.14;0;0.17;-0.63;-0.1781;1.18;2.84;-0.2066
R127;5;F52;female;Cauc;0.37;0.05;-0.42;0.14;0;0.17;-0.63;1.1918;1.18;2.84;-0.2066
R130;3;F52;female;Cauc;0.37;0.05;-0.42;0.14;0;0.17;-0.63;-0.1781;1.18;2.84;-0.2066
R131;4;F52;female;Cauc;0.37;0.05;-0.42;0.14;0;0.17;-0.63;0.5068;1.18;2.84;-0.2066
R137;4;F52;female;Cauc;0.37;0.05;-0.42;0.14;0;0.17;-0.63;0.5068;1.18;2.84;-0.2066
R138;3;F52;female;Cauc;0.37;0.05;-0.42;0.14;0;0.17;-0.63;-0.1781;1.18;2.84;-0.2066
R143;4;F52;female;Cauc;0.37;0.05;-0.42;0.14;0;0.17;-0.63;0.5068;1.18;2.84;-0.2066
R146;3;F52;female;Cauc;0.37;0.05;-0.42;0.14;0;0.17;-0.63;-0.1781;1.18;2.84;-0.2066
R149;1;F52;female;Cauc;0.37;0.05;-0.42;0.14;0;0.17;-0.63;-1.5479;1.18;2.84;-0.2066
R150;4;F52;female;Cauc;0.37;0.05;-0.42;0.14;0;0.17;-0.63;0.5068;1.18;2.84;-0.2066
R152;4;F52;female;Cauc;0.37;0.05;-0.42;0.14;0;0.17;-0.63;0.5068;1.18;2.84;-0.2066
R153;3;F52;female;Cauc;0.37;0.05;-0.42;0.14;0;0.17;-0.63;-0.1781;1.18;2.84;-0.2066
R155;2;F52;female;Cauc;0.37;0.05;-0.42;0.14;0;0.17;-0.63;-0.863;1.18;2.84;-0.2066
R156;2;F52;female;Cauc;0.37;0.05;-0.42;0.14;0;0.17;-0.63;-0.863;1.18;2.84;-0.2066
R158;3;F52;female;Cauc;0.37;0.05;-0.42;0.14;0;0.17;-0.63;-0.1781;1.18;2.84;-0.2066
R159;3;F52;female;Cauc;0.37;0.05;-0.42;0.14;0;0.17;-0.63;-0.1781;1.18;2.84;-0.2066
R165;3;F52;female;Cauc;0.37;0.05;-0.42;0.14;0;0.17;-0.63;-0.1781;1.18;2.84;-0.2066
R169;1;F52;female;Cauc;0.37;0.05;-0.42;0.14;0;0.17;-0.63;-1.5479;1.18;2.84;-0.2066
R170;3;F52;female;Cauc;0.37;0.05;-0.42;0.14;0;0.17;-0.63;-0.1781;1.18;2.84;-0.2066
R171;1;F52;female;Cauc;0.37;0.05;-0.42;0.14;0;0.17;-0.63;-1.5479;1.18;2.84;-0.2066
R172;4;F52;female;Cauc;0.37;0.05;-0.42;0.14;0;0.17;-0.63;0.5068;1.18;2.84;-0.2066
R173;1;F52;female;Cauc;0.37;0.05;-0.42;0.14;0;0.17;-0.63;-1.5479;1.18;2.84;-0.2066
R123;3;F53;female;nonCauc;-0.01;-2.74;1.14;0;7.52;1.29;-0.91;-0.1781;0.68;-0.06;-0.7774
R124;2;F53;female;nonCauc;-0.01;-2.74;1.14;0;7.52;1.29;-0.91;-0.863;0.68;-0.06;-0.7774
R125;2;F53;female;nonCauc;-0.01;-2.74;1.14;0;7.52;1.29;-0.91;-0.863;0.68;-0.06;-0.7774
R127;2;F53;female;nonCauc;-0.01;-2.74;1.14;0;7.52;1.29;-0.91;-0.863;0.68;-0.06;-0.7774
R130;3;F53;female;nonCauc;-0.01;-2.74;1.14;0;7.52;1.29;-0.91;-0.1781;0.68;-0.06;-0.7774
R131;3;F53;female;nonCauc;-0.01;-2.74;1.14;0;7.52;1.29;-0.91;-0.1781;0.68;-0.06;-0.7774
R137;3;F53;female;nonCauc;-0.01;-2.74;1.14;0;7.52;1.29;-0.91;-0.1781;0.68;-0.06;-0.7774
R138;4;F53;female;nonCauc;-0.01;-2.74;1.14;0;7.52;1.29;-0.91;0.5068;0.68;-0.06;-0.7774
R143;2;F53;female;nonCauc;-0.01;-2.74;1.14;0;7.52;1.29;-0.91;-0.863;0.68;-0.06;-0.7774
R146;2;F53;female;nonCauc;-0.01;-2.74;1.14;0;7.52;1.29;-0.91;-0.863;0.68;-0.06;-0.7774
R149;1;F53;female;nonCauc;-0.01;-2.74;1.14;0;7.52;1.29;-0.91;-1.5479;0.68;-0.06;-0.7774
R150;3;F53;female;nonCauc;-0.01;-2.74;1.14;0;7.52;1.29;-0.91;-0.1781;0.68;-0.06;-0.7774
R152;3;F53;female;nonCauc;-0.01;-2.74;1.14;0;7.52;1.29;-0.91;-0.1781;0.68;-0.06;-0.7774
R153;3;F53;female;nonCauc;-0.01;-2.74;1.14;0;7.52;1.29;-0.91;-0.1781;0.68;-0.06;-0.7774
R155;2;F53;female;nonCauc;-0.01;-2.74;1.14;0;7.52;1.29;-0.91;-0.863;0.68;-0.06;-0.7774
R156;2;F53;female;nonCauc;-0.01;-2.74;1.14;0;7.52;1.29;-0.91;-0.863;0.68;-0.06;-0.7774
R158;1;F53;female;nonCauc;-0.01;-2.74;1.14;0;7.52;1.29;-0.91;-1.5479;0.68;-0.06;-0.7774
R159;2;F53;female;nonCauc;-0.01;-2.74;1.14;0;7.52;1.29;-0.91;-0.863;0.68;-0.06;-0.7774
R165;2;F53;female;nonCauc;-0.01;-2.74;1.14;0;7.52;1.29;-0.91;-0.863;0.68;-0.06;-0.7774
R169;1;F53;female;nonCauc;-0.01;-2.74;1.14;0;7.52;1.29;-0.91;-1.5479;0.68;-0.06;-0.7774
R170;2;F53;female;nonCauc;-0.01;-2.74;1.14;0;7.52;1.29;-0.91;-0.863;0.68;-0.06;-0.7774
R171;1;F53;female;nonCauc;-0.01;-2.74;1.14;0;7.52;1.29;-0.91;-1.5479;0.68;-0.06;-0.7774
R172;1;F53;female;nonCauc;-0.01;-2.74;1.14;0;7.52;1.29;-0.91;-1.5479;0.68;-0.06;-0.7774
R173;1;F53;female;nonCauc;-0.01;-2.74;1.14;0;7.52;1.29;-0.91;-1.5479;0.68;-0.06;-0.7774
R123;2;F54;female;Cauc;-0.88;0.61;-2.32;0.78;0.37;5.37;-0.34;-0.863;-1.17;-0.94;0.1929
R124;3;F54;female;Cauc;-0.88;0.61;-2.32;0.78;0.37;5.37;-0.34;-0.1781;-1.17;-0.94;0.1929
R125;4;F54;female;Cauc;-0.88;0.61;-2.32;0.78;0.37;5.37;-0.34;0.5068;-1.17;-0.94;0.1929
R127;5;F54;female;Cauc;-0.88;0.61;-2.32;0.78;0.37;5.37;-0.34;1.1918;-1.17;-0.94;0.1929
R130;4;F54;female;Cauc;-0.88;0.61;-2.32;0.78;0.37;5.37;-0.34;0.5068;-1.17;-0.94;0.1929
R131;4;F54;female;Cauc;-0.88;0.61;-2.32;0.78;0.37;5.37;-0.34;0.5068;-1.17;-0.94;0.1929
R137;4;F54;female;Cauc;-0.88;0.61;-2.32;0.78;0.37;5.37;-0.34;0.5068;-1.17;-0.94;0.1929
R138;5;F54;female;Cauc;-0.88;0.61;-2.32;0.78;0.37;5.37;-0.34;1.1918;-1.17;-0.94;0.1929
R143;4;F54;female;Cauc;-0.88;0.61;-2.32;0.78;0.37;5.37;-0.34;0.5068;-1.17;-0.94;0.1929
R146;3;F54;female;Cauc;-0.88;0.61;-2.32;0.78;0.37;5.37;-0.34;-0.1781;-1.17;-0.94;0.1929
R149;1;F54;female;Cauc;-0.88;0.61;-2.32;0.78;0.37;5.37;-0.34;-1.5479;-1.17;-0.94;0.1929
R150;5;F54;female;Cauc;-0.88;0.61;-2.32;0.78;0.37;5.37;-0.34;1.1918;-1.17;-0.94;0.1929
R152;6;F54;female;Cauc;-0.88;0.61;-2.32;0.78;0.37;5.37;-0.34;1.8767;-1.17;-0.94;0.1929
R153;4;F54;female;Cauc;-0.88;0.61;-2.32;0.78;0.37;5.37;-0.34;0.5068;-1.17;-0.94;0.1929
R155;5;F54;female;Cauc;-0.88;0.61;-2.32;0.78;0.37;5.37;-0.34;1.1918;-1.17;-0.94;0.1929
R156;4;F54;female;Cauc;-0.88;0.61;-2.32;0.78;0.37;5.37;-0.34;0.5068;-1.17;-0.94;0.1929
R158;3;F54;female;Cauc;-0.88;0.61;-2.32;0.78;0.37;5.37;-0.34;-0.1781;-1.17;-0.94;0.1929
R159;3;F54;female;Cauc;-0.88;0.61;-2.32;0.78;0.37;5.37;-0.34;-0.1781;-1.17;-0.94;0.1929
R165;3;F54;female;Cauc;-0.88;0.61;-2.32;0.78;0.37;5.37;-0.34;-0.1781;-1.17;-0.94;0.1929
R169;1;F54;female;Cauc;-0.88;0.61;-2.32;0.78;0.37;5.37;-0.34;-1.5479;-1.17;-0.94;0.1929
R170;4;F54;female;Cauc;-0.88;0.61;-2.32;0.78;0.37;5.37;-0.34;0.5068;-1.17;-0.94;0.1929
R171;1;F54;female;Cauc;-0.88;0.61;-2.32;0.78;0.37;5.37;-0.34;-1.5479;-1.17;-0.94;0.1929
R172;3;F54;female;Cauc;-0.88;0.61;-2.32;0.78;0.37;5.37;-0.34;-0.1781;-1.17;-0.94;0.1929
R173;4;F54;female;Cauc;-0.88;0.61;-2.32;0.78;0.37;5.37;-0.34;0.5068;-1.17;-0.94;0.1929
R123;3;F55;female;Cauc;-0.14;0.23;-0.32;0.02;0.05;0.11;-0.76;-0.1781;1.74;-1.89;-0.059
R124;3;F55;female;Cauc;-0.14;0.23;-0.32;0.02;0.05;0.11;-0.76;-0.1781;1.74;-1.89;-0.059
R125;4;F55;female;Cauc;-0.14;0.23;-0.32;0.02;0.05;0.11;-0.76;0.5068;1.74;-1.89;-0.059
R127;2;F55;female;Cauc;-0.14;0.23;-0.32;0.02;0.05;0.11;-0.76;-0.863;1.74;-1.89;-0.059
R130;5;F55;female;Cauc;-0.14;0.23;-0.32;0.02;0.05;0.11;-0.76;1.1918;1.74;-1.89;-0.059
R131;3;F55;female;Cauc;-0.14;0.23;-0.32;0.02;0.05;0.11;-0.76;-0.1781;1.74;-1.89;-0.059
R137;5;F55;female;Cauc;-0.14;0.23;-0.32;0.02;0.05;0.11;-0.76;1.1918;1.74;-1.89;-0.059
R138;4;F55;female;Cauc;-0.14;0.23;-0.32;0.02;0.05;0.11;-0.76;0.5068;1.74;-1.89;-0.059
R143;3;F55;female;Cauc;-0.14;0.23;-0.32;0.02;0.05;0.11;-0.76;-0.1781;1.74;-1.89;-0.059
R146;4;F55;female;Cauc;-0.14;0.23;-0.32;0.02;0.05;0.11;-0.76;0.5068;1.74;-1.89;-0.059
R149;2;F55;female;Cauc;-0.14;0.23;-0.32;0.02;0.05;0.11;-0.76;-0.863;1.74;-1.89;-0.059
R150;3;F55;female;Cauc;-0.14;0.23;-0.32;0.02;0.05;0.11;-0.76;-0.1781;1.74;-1.89;-0.059
R152;4;F55;female;Cauc;-0.14;0.23;-0.32;0.02;0.05;0.11;-0.76;0.5068;1.74;-1.89;-0.059
R153;4;F55;female;Cauc;-0.14;0.23;-0.32;0.02;0.05;0.11;-0.76;0.5068;1.74;-1.89;-0.059
R155;2;F55;female;Cauc;-0.14;0.23;-0.32;0.02;0.05;0.11;-0.76;-0.863;1.74;-1.89;-0.059
R156;4;F55;female;Cauc;-0.14;0.23;-0.32;0.02;0.05;0.11;-0.76;0.5068;1.74;-1.89;-0.059
R158;3;F55;female;Cauc;-0.14;0.23;-0.32;0.02;0.05;0.11;-0.76;-0.1781;1.74;-1.89;-0.059
R165;1;F55;female;Cauc;-0.14;0.23;-0.32;0.02;0.05;0.11;-0.76;-1.5479;1.74;-1.89;-0.059
R169;1;F55;female;Cauc;-0.14;0.23;-0.32;0.02;0.05;0.11;-0.76;-1.5479;1.74;-1.89;-0.059
R170;5;F55;female;Cauc;-0.14;0.23;-0.32;0.02;0.05;0.11;-0.76;1.1918;1.74;-1.89;-0.059
R171;1;F55;female;Cauc;-0.14;0.23;-0.32;0.02;0.05;0.11;-0.76;-1.5479;1.74;-1.89;-0.059
R172;4;F55;female;Cauc;-0.14;0.23;-0.32;0.02;0.05;0.11;-0.76;0.5068;1.74;-1.89;-0.059
R173;3;F55;female;Cauc;-0.14;0.23;-0.32;0.02;0.05;0.11;-0.76;-0.1781;1.74;-1.89;-0.059
R123;2;F56;female;Cauc;0.57;-1.25;-0.85;0.32;1.57;0.72;0.6;-0.863;NA;NA;-0.2922
R124;4;F56;female;Cauc;0.57;-1.25;-0.85;0.32;1.57;0.72;0.6;0.5068;NA;NA;-0.2922
R125;3;F56;female;Cauc;0.57;-1.25;-0.85;0.32;1.57;0.72;0.6;-0.1781;NA;NA;-0.2922
R127;5;F56;female;Cauc;0.57;-1.25;-0.85;0.32;1.57;0.72;0.6;1.1918;NA;NA;-0.2922
R130;4;F56;female;Cauc;0.57;-1.25;-0.85;0.32;1.57;0.72;0.6;0.5068;NA;NA;-0.2922
R131;4;F56;female;Cauc;0.57;-1.25;-0.85;0.32;1.57;0.72;0.6;0.5068;NA;NA;-0.2922
R137;3;F56;female;Cauc;0.57;-1.25;-0.85;0.32;1.57;0.72;0.6;-0.1781;NA;NA;-0.2922
R138;3;F56;female;Cauc;0.57;-1.25;-0.85;0.32;1.57;0.72;0.6;-0.1781;NA;NA;-0.2922
R143;2;F56;female;Cauc;0.57;-1.25;-0.85;0.32;1.57;0.72;0.6;-0.863;NA;NA;-0.2922
R146;2;F56;female;Cauc;0.57;-1.25;-0.85;0.32;1.57;0.72;0.6;-0.863;NA;NA;-0.2922
R149;1;F56;female;Cauc;0.57;-1.25;-0.85;0.32;1.57;0.72;0.6;-1.5479;NA;NA;-0.2922
R150;3;F56;female;Cauc;0.57;-1.25;-0.85;0.32;1.57;0.72;0.6;-0.1781;NA;NA;-0.2922
R152;4;F56;female;Cauc;0.57;-1.25;-0.85;0.32;1.57;0.72;0.6;0.5068;NA;NA;-0.2922
R153;4;F56;female;Cauc;0.57;-1.25;-0.85;0.32;1.57;0.72;0.6;0.5068;NA;NA;-0.2922
R155;3;F56;female;Cauc;0.57;-1.25;-0.85;0.32;1.57;0.72;0.6;-0.1781;NA;NA;-0.2922
R156;3;F56;female;Cauc;0.57;-1.25;-0.85;0.32;1.57;0.72;0.6;-0.1781;NA;NA;-0.2922
R158;2;F56;female;Cauc;0.57;-1.25;-0.85;0.32;1.57;0.72;0.6;-0.863;NA;NA;-0.2922
R159;3;F56;female;Cauc;0.57;-1.25;-0.85;0.32;1.57;0.72;0.6;-0.1781;NA;NA;-0.2922
R165;2;F56;female;Cauc;0.57;-1.25;-0.85;0.32;1.57;0.72;0.6;-0.863;NA;NA;-0.2922
R169;1;F56;female;Cauc;0.57;-1.25;-0.85;0.32;1.57;0.72;0.6;-1.5479;NA;NA;-0.2922
R170;4;F56;female;Cauc;0.57;-1.25;-0.85;0.32;1.57;0.72;0.6;0.5068;NA;NA;-0.2922
R171;1;F56;female;Cauc;0.57;-1.25;-0.85;0.32;1.57;0.72;0.6;-1.5479;NA;NA;-0.2922
R172;3;F56;female;Cauc;0.57;-1.25;-0.85;0.32;1.57;0.72;0.6;-0.1781;NA;NA;-0.2922
R173;2;F56;female;Cauc;0.57;-1.25;-0.85;0.32;1.57;0.72;0.6;-0.863;NA;NA;-0.2922
R123;3;F57;female;nonCauc;-1.79;-0.14;0.06;3.21;0.02;0;-0.91;-0.1781;NA;NA;-0.7439
R124;2;F57;female;nonCauc;-1.79;-0.14;0.06;3.21;0.02;0;-0.91;-0.863;NA;NA;-0.7439
R125;2;F57;female;nonCauc;-1.79;-0.14;0.06;3.21;0.02;0;-0.91;-0.863;NA;NA;-0.7439
R127;2;F57;female;nonCauc;-1.79;-0.14;0.06;3.21;0.02;0;-0.91;-0.863;NA;NA;-0.7439
R130;4;F57;female;nonCauc;-1.79;-0.14;0.06;3.21;0.02;0;-0.91;0.5068;NA;NA;-0.7439
R131;3;F57;female;nonCauc;-1.79;-0.14;0.06;3.21;0.02;0;-0.91;-0.1781;NA;NA;-0.7439
R137;1;F57;female;nonCauc;-1.79;-0.14;0.06;3.21;0.02;0;-0.91;-1.5479;NA;NA;-0.7439
R138;4;F57;female;nonCauc;-1.79;-0.14;0.06;3.21;0.02;0;-0.91;0.5068;NA;NA;-0.7439
R143;3;F57;female;nonCauc;-1.79;-0.14;0.06;3.21;0.02;0;-0.91;-0.1781;NA;NA;-0.7439
R146;2;F57;female;nonCauc;-1.79;-0.14;0.06;3.21;0.02;0;-0.91;-0.863;NA;NA;-0.7439
R149;1;F57;female;nonCauc;-1.79;-0.14;0.06;3.21;0.02;0;-0.91;-1.5479;NA;NA;-0.7439
R152;2;F57;female;nonCauc;-1.79;-0.14;0.06;3.21;0.02;0;-0.91;-0.863;NA;NA;-0.7439
R153;5;F57;female;nonCauc;-1.79;-0.14;0.06;3.21;0.02;0;-0.91;1.1918;NA;NA;-0.7439
R155;3;F57;female;nonCauc;-1.79;-0.14;0.06;3.21;0.02;0;-0.91;-0.1781;NA;NA;-0.7439
R156;3;F57;female;nonCauc;-1.79;-0.14;0.06;3.21;0.02;0;-0.91;-0.1781;NA;NA;-0.7439
R158;1;F57;female;nonCauc;-1.79;-0.14;0.06;3.21;0.02;0;-0.91;-1.5479;NA;NA;-0.7439
R159;1;F57;female;nonCauc;-1.79;-0.14;0.06;3.21;0.02;0;-0.91;-1.5479;NA;NA;-0.7439
R165;1;F57;female;nonCauc;-1.79;-0.14;0.06;3.21;0.02;0;-0.91;-1.5479;NA;NA;-0.7439
R169;1;F57;female;nonCauc;-1.79;-0.14;0.06;3.21;0.02;0;-0.91;-1.5479;NA;NA;-0.7439
R170;2;F57;female;nonCauc;-1.79;-0.14;0.06;3.21;0.02;0;-0.91;-0.863;NA;NA;-0.7439
R171;1;F57;female;nonCauc;-1.79;-0.14;0.06;3.21;0.02;0;-0.91;-1.5479;NA;NA;-0.7439
R172;1;F57;female;nonCauc;-1.79;-0.14;0.06;3.21;0.02;0;-0.91;-1.5479;NA;NA;-0.7439
R173;2;F57;female;nonCauc;-1.79;-0.14;0.06;3.21;0.02;0;-0.91;-0.863;NA;NA;-0.7439
R123;5;F58;female;Cauc;-0.93;-0.51;0.45;0.87;0.26;0.2;-0.56;1.1918;-0.41;-1.13;0.4473
R124;5;F58;female;Cauc;-0.93;-0.51;0.45;0.87;0.26;0.2;-0.56;1.1918;-0.41;-1.13;0.4473
R125;4;F58;female;Cauc;-0.93;-0.51;0.45;0.87;0.26;0.2;-0.56;0.5068;-0.41;-1.13;0.4473
R127;5;F58;female;Cauc;-0.93;-0.51;0.45;0.87;0.26;0.2;-0.56;1.1918;-0.41;-1.13;0.4473
R130;3;F58;female;Cauc;-0.93;-0.51;0.45;0.87;0.26;0.2;-0.56;-0.1781;-0.41;-1.13;0.4473
R131;4;F58;female;Cauc;-0.93;-0.51;0.45;0.87;0.26;0.2;-0.56;0.5068;-0.41;-1.13;0.4473
R137;2;F58;female;Cauc;-0.93;-0.51;0.45;0.87;0.26;0.2;-0.56;-0.863;-0.41;-1.13;0.4473
R138;4;F58;female;Cauc;-0.93;-0.51;0.45;0.87;0.26;0.2;-0.56;0.5068;-0.41;-1.13;0.4473
R143;3;F58;female;Cauc;-0.93;-0.51;0.45;0.87;0.26;0.2;-0.56;-0.1781;-0.41;-1.13;0.4473
R146;4;F58;female;Cauc;-0.93;-0.51;0.45;0.87;0.26;0.2;-0.56;0.5068;-0.41;-1.13;0.4473
R149;1;F58;female;Cauc;-0.93;-0.51;0.45;0.87;0.26;0.2;-0.56;-1.5479;-0.41;-1.13;0.4473
R150;4;F58;female;Cauc;-0.93;-0.51;0.45;0.87;0.26;0.2;-0.56;0.5068;-0.41;-1.13;0.4473
R152;6;F58;female;Cauc;-0.93;-0.51;0.45;0.87;0.26;0.2;-0.56;1.8767;-0.41;-1.13;0.4473
R153;5;F58;female;Cauc;-0.93;-0.51;0.45;0.87;0.26;0.2;-0.56;1.1918;-0.41;-1.13;0.4473
R155;6;F58;female;Cauc;-0.93;-0.51;0.45;0.87;0.26;0.2;-0.56;1.8767;-0.41;-1.13;0.4473
R156;5;F58;female;Cauc;-0.93;-0.51;0.45;0.87;0.26;0.2;-0.56;1.1918;-0.41;-1.13;0.4473
R158;4;F58;female;Cauc;-0.93;-0.51;0.45;0.87;0.26;0.2;-0.56;0.5068;-0.41;-1.13;0.4473
R165;4;F58;female;Cauc;-0.93;-0.51;0.45;0.87;0.26;0.2;-0.56;0.5068;-0.41;-1.13;0.4473
R169;2;F58;female;Cauc;-0.93;-0.51;0.45;0.87;0.26;0.2;-0.56;-0.863;-0.41;-1.13;0.4473
R170;3;F58;female;Cauc;-0.93;-0.51;0.45;0.87;0.26;0.2;-0.56;-0.1781;-0.41;-1.13;0.4473
R171;2;F58;female;Cauc;-0.93;-0.51;0.45;0.87;0.26;0.2;-0.56;-0.863;-0.41;-1.13;0.4473
R172;5;F58;female;Cauc;-0.93;-0.51;0.45;0.87;0.26;0.2;-0.56;1.1918;-0.41;-1.13;0.4473
R173;4;F58;female;Cauc;-0.93;-0.51;0.45;0.87;0.26;0.2;-0.56;0.5068;-0.41;-1.13;0.4473
R123;3;F59;female;Cauc;0.02;1.72;0.79;0;2.97;0.63;1.51;-0.1781;1.11;-1.24;-0.4064
R124;3;F59;female;Cauc;0.02;1.72;0.79;0;2.97;0.63;1.51;-0.1781;1.11;-1.24;-0.4064
R125;3;F59;female;Cauc;0.02;1.72;0.79;0;2.97;0.63;1.51;-0.1781;1.11;-1.24;-0.4064
R127;3;F59;female;Cauc;0.02;1.72;0.79;0;2.97;0.63;1.51;-0.1781;1.11;-1.24;-0.4064
R130;2;F59;female;Cauc;0.02;1.72;0.79;0;2.97;0.63;1.51;-0.863;1.11;-1.24;-0.4064
R131;3;F59;female;Cauc;0.02;1.72;0.79;0;2.97;0.63;1.51;-0.1781;1.11;-1.24;-0.4064
R137;2;F59;female;Cauc;0.02;1.72;0.79;0;2.97;0.63;1.51;-0.863;1.11;-1.24;-0.4064
R138;4;F59;female;Cauc;0.02;1.72;0.79;0;2.97;0.63;1.51;0.5068;1.11;-1.24;-0.4064
R143;2;F59;female;Cauc;0.02;1.72;0.79;0;2.97;0.63;1.51;-0.863;1.11;-1.24;-0.4064
R146;3;F59;female;Cauc;0.02;1.72;0.79;0;2.97;0.63;1.51;-0.1781;1.11;-1.24;-0.4064
R149;2;F59;female;Cauc;0.02;1.72;0.79;0;2.97;0.63;1.51;-0.863;1.11;-1.24;-0.4064
R150;3;F59;female;Cauc;0.02;1.72;0.79;0;2.97;0.63;1.51;-0.1781;1.11;-1.24;-0.4064
R152;3;F59;female;Cauc;0.02;1.72;0.79;0;2.97;0.63;1.51;-0.1781;1.11;-1.24;-0.4064
R153;3;F59;female;Cauc;0.02;1.72;0.79;0;2.97;0.63;1.51;-0.1781;1.11;-1.24;-0.4064
R155;5;F59;female;Cauc;0.02;1.72;0.79;0;2.97;0.63;1.51;1.1918;1.11;-1.24;-0.4064
R156;3;F59;female;Cauc;0.02;1.72;0.79;0;2.97;0.63;1.51;-0.1781;1.11;-1.24;-0.4064
R158;2;F59;female;Cauc;0.02;1.72;0.79;0;2.97;0.63;1.51;-0.863;1.11;-1.24;-0.4064
R159;2;F59;female;Cauc;0.02;1.72;0.79;0;2.97;0.63;1.51;-0.863;1.11;-1.24;-0.4064
R165;2;F59;female;Cauc;0.02;1.72;0.79;0;2.97;0.63;1.51;-0.863;1.11;-1.24;-0.4064
R169;1;F59;female;Cauc;0.02;1.72;0.79;0;2.97;0.63;1.51;-1.5479;1.11;-1.24;-0.4064
R170;4;F59;female;Cauc;0.02;1.72;0.79;0;2.97;0.63;1.51;0.5068;1.11;-1.24;-0.4064
R171;1;F59;female;Cauc;0.02;1.72;0.79;0;2.97;0.63;1.51;-1.5479;1.11;-1.24;-0.4064
R172;3;F59;female;Cauc;0.02;1.72;0.79;0;2.97;0.63;1.51;-0.1781;1.11;-1.24;-0.4064
R173;2;F59;female;Cauc;0.02;1.72;0.79;0;2.97;0.63;1.51;-0.863;1.11;-1.24;-0.4064
R123;2;F60;female;Cauc;-1.04;-0.7;2.42;1.09;0.49;5.85;-0.69;-0.863;0.05;0.18;-0.4349
R124;3;F60;female;Cauc;-1.04;-0.7;2.42;1.09;0.49;5.85;-0.69;-0.1781;0.05;0.18;-0.4349
R125;4;F60;female;Cauc;-1.04;-0.7;2.42;1.09;0.49;5.85;-0.69;0.5068;0.05;0.18;-0.4349
R127;2;F60;female;Cauc;-1.04;-0.7;2.42;1.09;0.49;5.85;-0.69;-0.863;0.05;0.18;-0.4349
R130;3;F60;female;Cauc;-1.04;-0.7;2.42;1.09;0.49;5.85;-0.69;-0.1781;0.05;0.18;-0.4349
R131;3;F60;female;Cauc;-1.04;-0.7;2.42;1.09;0.49;5.85;-0.69;-0.1781;0.05;0.18;-0.4349
R137;3;F60;female;Cauc;-1.04;-0.7;2.42;1.09;0.49;5.85;-0.69;-0.1781;0.05;0.18;-0.4349
R138;3;F60;female;Cauc;-1.04;-0.7;2.42;1.09;0.49;5.85;-0.69;-0.1781;0.05;0.18;-0.4349
R143;4;F60;female;Cauc;-1.04;-0.7;2.42;1.09;0.49;5.85;-0.69;0.5068;0.05;0.18;-0.4349
R146;2;F60;female;Cauc;-1.04;-0.7;2.42;1.09;0.49;5.85;-0.69;-0.863;0.05;0.18;-0.4349
R149;1;F60;female;Cauc;-1.04;-0.7;2.42;1.09;0.49;5.85;-0.69;-1.5479;0.05;0.18;-0.4349
R150;4;F60;female;Cauc;-1.04;-0.7;2.42;1.09;0.49;5.85;-0.69;0.5068;0.05;0.18;-0.4349
R152;5;F60;female;Cauc;-1.04;-0.7;2.42;1.09;0.49;5.85;-0.69;1.1918;0.05;0.18;-0.4349
R153;4;F60;female;Cauc;-1.04;-0.7;2.42;1.09;0.49;5.85;-0.69;0.5068;0.05;0.18;-0.4349
R155;3;F60;female;Cauc;-1.04;-0.7;2.42;1.09;0.49;5.85;-0.69;-0.1781;0.05;0.18;-0.4349
